Z,c,T_K,qdot_Jm3s
0.055780,0.216269,813.2840,1.4639e+08
0.055780,0.218465,817.9949,1.5041e+08
0.055780,0.219757,820.7607,1.5284e+08
0.055780,0.221239,823.9299,1.5562e+08
0.055780,0.223564,828.8966,1.6005e+08
0.055780,0.225890,833.8536,1.6459e+08
0.055780,0.228219,838.8097,1.6917e+08
0.055780,0.230468,843.5821,1.7374e+08
0.055780,0.231878,846.5739,1.7661e+08
0.055780,0.233205,849.3864,1.7933e+08
0.055780,0.235539,854.3161,1.8428e+08
0.055780,0.237874,859.2495,1.8922e+08
0.055780,0.240211,864.1678,1.9437e+08
0.055780,0.242501,868.9838,1.9943e+08
0.055780,0.244022,872.1773,2.0286e+08
0.055780,0.245218,874.6836,2.0562e+08
0.055780,0.247562,879.5921,2.1104e+08
0.055780,0.249908,884.4942,2.1658e+08
0.055780,0.252256,889.3901,2.2225e+08
0.055780,0.254575,894.2221,2.2790e+08
0.055780,0.256186,897.5672,2.3198e+08
0.055780,0.257287,899.8527,2.3476e+08
0.055780,0.259643,904.7425,2.4072e+08
0.055780,0.262001,909.6156,2.4697e+08
0.055780,0.264361,914.4938,2.5323e+08
0.055780,0.266703,919.3207,2.5964e+08
0.055780,0.268369,922.7484,2.6427e+08
0.055780,0.269420,924.9097,2.6719e+08
0.055780,0.271788,929.7742,2.7391e+08
0.055780,0.274160,934.6310,2.8083e+08
0.055780,0.276534,939.4932,2.8777e+08
0.055780,0.278898,944.3126,2.9501e+08
0.055780,0.280566,947.7143,3.0013e+08
0.055780,0.281623,949.8683,3.0337e+08
0.055780,0.284006,954.7106,3.1094e+08
0.055780,0.286392,959.5527,3.1863e+08
0.055780,0.288781,964.3944,3.2644e+08
0.055780,0.291171,969.2213,3.3453e+08
0.055780,0.292773,972.4567,3.3996e+08
0.055780,0.293903,974.7390,3.4378e+08
0.055780,0.296302,979.5622,3.5231e+08
0.055780,0.298704,984.3905,3.6086e+08
0.055780,0.301109,989.2143,3.6963e+08
0.055780,0.303517,994.0321,3.7864e+08
0.055780,0.304983,996.9657,3.8413e+08
0.055780,0.306265,999.5278,3.8898e+08
0.055780,0.308681,1004.3366,3.9849e+08
0.055780,0.311099,1009.1517,4.0801e+08
0.055780,0.313521,1013.9598,4.1782e+08
0.055780,0.315946,1018.7644,4.2786e+08
0.055780,0.317191,1021.2306,4.3301e+08
0.055780,0.318714,1024.2435,4.3940e+08
0.055780,0.321146,1029.0390,4.4997e+08
0.055780,0.323582,1033.8410,4.6056e+08
0.055780,0.326022,1038.6350,4.7150e+08
0.055780,0.328464,1043.4263,4.8265e+08
0.055780,0.329389,1045.2395,4.8688e+08
0.055780,0.331252,1048.8903,4.9548e+08
0.055780,0.333703,1053.6721,5.0723e+08
0.055780,0.336156,1058.4607,5.1900e+08
0.055780,0.338614,1063.2420,5.3112e+08
0.055780,0.341074,1068.0194,5.4350e+08
0.055780,0.341569,1068.9804,5.4599e+08
0.055780,0.343883,1073.4693,5.5769e+08
0.055780,0.346351,1078.2370,5.7071e+08
0.055780,0.348823,1083.0115,5.8376e+08
0.055780,0.351299,1087.7810,5.9711e+08
0.055780,0.353424,1091.8633,6.0886e+08
0.055780,0.354124,1093.2081,6.1273e+08
0.055780,0.356608,1097.9794,6.2646e+08
0.055780,0.359095,1102.7330,6.4082e+08
0.055780,0.361585,1107.4924,6.5524e+08
0.055780,0.364080,1112.2528,6.6982e+08
0.055780,0.365678,1115.2936,6.7939e+08
0.055780,0.366928,1117.6722,6.8692e+08
0.055780,0.369428,1122.4172,7.0223e+08
0.055780,0.371934,1127.1632,7.1784e+08
0.055780,0.374444,1131.9072,7.3370e+08
0.055780,0.376957,1136.6494,7.4981e+08
0.055780,0.377986,1138.5868,7.5654e+08
0.055780,0.379834,1142.0651,7.6862e+08
0.055780,0.382346,1146.7802,7.8535e+08
0.055780,0.384871,1151.5119,8.0239e+08
0.055780,0.387399,1156.2418,8.1969e+08
0.055780,0.389610,1160.3672,8.3509e+08
0.055780,0.390650,1162.3066,8.4236e+08
0.055780,0.392820,1166.3460,8.5778e+08
0.055780,0.395360,1171.0646,8.7604e+08
0.055780,0.397904,1175.7816,8.9457e+08
0.055780,0.400452,1180.4942,9.1341e+08
0.055780,0.402139,1183.6085,9.2607e+08
0.055780,0.403540,1186.1935,9.3664e+08
0.055780,0.405914,1190.5632,9.5477e+08
0.055780,0.408473,1195.2662,9.7453e+08
0.055780,0.411035,1199.9655,9.9461e+08
0.055780,0.413484,1204.4447,1.0141e+09
0.055780,0.414799,1206.8489,1.0246e+09
0.055780,0.416530,1210.0048,1.0386e+09
0.055780,0.419104,1214.6934,1.0596e+09
0.055780,0.421682,1219.3777,1.0810e+09
0.055780,0.424263,1224.0572,1.1027e+09
0.055780,0.426321,1227.7819,1.1201e+09
0.055780,0.427586,1230.0668,1.1309e+09
0.055780,0.429799,1234.0598,1.1500e+09
0.055780,0.432391,1238.7286,1.1726e+09
0.055780,0.434988,1243.3923,1.1955e+09
0.055780,0.437516,1247.9251,1.2181e+09
0.055780,0.439161,1250.8682,1.2329e+09
0.055780,0.440556,1253.3620,1.2455e+09
0.055780,0.443164,1258.0145,1.2694e+09
0.055780,0.445775,1262.6622,1.2936e+09
0.055780,0.448390,1267.3073,1.3180e+09
0.055780,0.450747,1271.4866,1.3403e+09
0.055780,0.451756,1273.2711,1.3499e+09
0.055780,0.453997,1277.2317,1.3713e+09
0.055780,0.456623,1281.8623,1.3968e+09
0.055780,0.459252,1286.4879,1.4224e+09
0.055780,0.461880,1291.1038,1.4483e+09
0.055780,0.463516,1293.9688,1.4647e+09
0.055780,0.464873,1296.3427,1.4782e+09
0.055780,0.467495,1300.9234,1.5046e+09
0.055780,0.470113,1305.4882,1.5312e+09
0.055780,0.472726,1310.0329,1.5581e+09
0.055780,0.475334,1314.5568,1.5851e+09
0.055780,0.475816,1315.3925,1.5901e+09
0.055780,0.478297,1319.6862,1.6161e+09
0.055780,0.480891,1324.1664,1.6434e+09
0.055780,0.483477,1328.6201,1.6710e+09
0.055780,0.486056,1333.0531,1.6987e+09
0.055780,0.487696,1335.8683,1.7163e+09
0.055780,0.488986,1338.0786,1.7303e+09
0.055780,0.491549,1342.4640,1.7583e+09
0.055780,0.494105,1346.8261,1.7864e+09
0.055780,0.496655,1351.1691,1.8146e+09
0.055780,0.499198,1355.4907,1.8430e+09
0.055780,0.499978,1356.8146,1.8517e+09
0.055780,0.502087,1360.3873,1.8755e+09
0.055780,0.504615,1364.6625,1.9041e+09
0.055780,0.507136,1368.9191,1.9327e+09
0.055780,0.509651,1373.1510,1.9616e+09
0.055780,0.511723,1376.6335,1.9855e+09
0.055780,0.512734,1378.3294,1.9972e+09
0.055780,0.515009,1382.1444,2.0236e+09
0.055780,0.517503,1386.3129,2.0527e+09
0.055780,0.519991,1390.4634,2.0819e+09
0.055780,0.522473,1394.5972,2.1112e+09
0.055780,0.524103,1397.3031,2.1306e+09
0.055780,0.525443,1399.5280,2.1465e+09
0.055780,0.527761,1403.3694,2.1742e+09
0.055780,0.530223,1407.4422,2.2037e+09
0.055780,0.532679,1411.4920,2.2333e+09
0.055780,0.535129,1415.5255,2.2630e+09
0.055780,0.536459,1417.7113,2.2792e+09
0.055780,0.537984,1420.2160,2.2977e+09
0.055780,0.540352,1424.0936,2.3267e+09
0.055780,0.542783,1428.0694,2.3565e+09
0.055780,0.545209,1432.0288,2.3863e+09
0.055780,0.547627,1435.9634,2.4162e+09
0.055780,0.548783,1437.8451,2.4305e+09
0.055780,0.550379,1440.4355,2.4504e+09
0.055780,0.552788,1444.3399,2.4803e+09
0.055780,0.555190,1448.2234,2.5103e+09
0.055780,0.557587,1452.0925,2.5403e+09
0.055780,0.559894,1455.8072,2.5693e+09
0.055780,0.561093,1457.7364,2.5844e+09
0.055780,0.562697,1460.3102,2.6046e+09
0.055780,0.565077,1464.1275,2.6346e+09
0.055780,0.567452,1467.9256,2.6647e+09
0.055780,0.569821,1471.7074,2.6947e+09
0.055780,0.572085,1475.3160,2.7235e+09
0.055780,0.573313,1477.2671,2.7391e+09
0.055780,0.574873,1479.7457,2.7589e+09
0.055780,0.577227,1483.4784,2.7889e+09
0.055780,0.579575,1487.1962,2.8189e+09
0.055780,0.581918,1490.8950,2.8488e+09
0.055780,0.584193,1494.4814,2.8779e+09
0.055780,0.585458,1496.4710,2.8940e+09
0.055780,0.586915,1498.7618,2.9127e+09
0.055780,0.589243,1502.4138,2.9425e+09
0.055780,0.591567,1506.0538,2.9722e+09
0.055780,0.593885,1509.6744,3.0019e+09
0.055780,0.596199,1513.2825,3.0315e+09
0.055780,0.597544,1515.3759,3.0487e+09
0.055780,0.598841,1517.3951,3.0653e+09
0.055780,0.601134,1520.9521,3.0946e+09
0.055780,0.603434,1524.5160,3.1240e+09
0.055780,0.605728,1528.0635,3.1533e+09
0.055780,0.608019,1531.5967,3.1825e+09
0.055780,0.609560,1533.9715,3.2021e+09
0.055780,0.610760,1535.8179,3.2174e+09
0.055780,0.612904,1539.1109,3.2446e+09
0.055780,0.615181,1542.6018,3.2735e+09
0.055780,0.617454,1546.0794,3.3023e+09
0.055780,0.619722,1549.5411,3.3309e+09
0.055780,0.621491,1552.2404,3.3532e+09
0.055780,0.622628,1553.9693,3.3675e+09
0.055780,0.624560,1556.9064,3.3917e+09
0.055780,0.626816,1560.3276,3.4199e+09
0.055780,0.629067,1563.7382,3.4480e+09
0.055780,0.631314,1567.1314,3.4758e+09
0.055780,0.633332,1570.1764,3.5008e+09
0.055780,0.634460,1571.8738,3.5147e+09
0.055780,0.636108,1574.3541,3.5350e+09
0.055780,0.638343,1577.7086,3.5623e+09
0.055780,0.640574,1581.0533,3.5895e+09
0.055780,0.642801,1584.3824,3.6165e+09
0.055780,0.645024,1587.7006,3.6432e+09
0.055780,0.646280,1589.5707,3.6583e+09
0.055780,0.647593,1591.5278,3.6740e+09
0.055780,0.649769,1594.7587,3.6998e+09
0.055780,0.651981,1598.0398,3.7259e+09
0.055780,0.654189,1601.3078,3.7518e+09
0.055780,0.656393,1604.5633,3.7774e+09
0.055780,0.658092,1607.0692,3.7971e+09
0.055780,0.659197,1608.6959,3.8097e+09
0.055780,0.661098,1611.4913,3.8314e+09
0.055780,0.663292,1614.7112,3.8562e+09
0.055780,0.665482,1617.9206,3.8808e+09
0.055780,0.667668,1621.1159,3.9050e+09
0.055780,0.669812,1624.2446,3.9286e+09
0.055780,0.670785,1625.6605,3.9391e+09
0.055780,0.672336,1627.9188,3.9560e+09
0.055780,0.674512,1631.0797,3.9792e+09
0.055780,0.676686,1634.2317,4.0023e+09
0.055780,0.678856,1637.3702,4.0249e+09
0.055780,0.681023,1640.4990,4.0472e+09
0.055780,0.682587,1642.7548,4.0631e+09
0.055780,0.683682,1644.3313,4.0742e+09
0.055780,0.685648,1647.1570,4.0937e+09
0.055780,0.687806,1650.2524,4.1149e+09
0.055780,0.689960,1653.3377,4.1357e+09
0.055780,0.692111,1656.4105,4.1560e+09
0.055780,0.694260,1659.4752,4.1761e+09
0.055780,0.695095,1660.6630,4.1837e+09
0.055780,0.696714,1662.9669,4.1984e+09
0.055780,0.698847,1665.9944,4.2173e+09
0.055780,0.700987,1669.0269,4.2360e+09
0.055780,0.703124,1672.0476,4.2541e+09
0.055780,0.705258,1675.0584,4.2718e+09
0.055780,0.706974,1677.4761,4.2858e+09
0.055780,0.707825,1678.6736,4.2925e+09
0.055780,0.709815,1681.4681,4.3080e+09
0.055780,0.711941,1684.4476,4.3241e+09
0.055780,0.714065,1687.4193,4.3398e+09
0.055780,0.716186,1690.3788,4.3548e+09
0.055780,0.718304,1693.3296,4.3693e+09
0.055780,0.719421,1694.8827,4.3768e+09
0.055780,0.720715,1696.6815,4.3853e+09
0.055780,0.722829,1699.6112,4.3985e+09
0.055780,0.724940,1702.5317,4.4111e+09
0.055780,0.727049,1705.4445,4.4233e+09
0.055780,0.729156,1708.3460,4.4347e+09
0.055780,0.731261,1711.2387,4.4454e+09
0.055780,0.731707,1711.8512,4.4476e+09
0.055780,0.733656,1714.5244,4.4570e+09
0.055780,0.735756,1717.3979,4.4664e+09
0.055780,0.737854,1720.2611,4.4749e+09
0.055780,0.739950,1723.1168,4.4829e+09
0.055780,0.742045,1725.9637,4.4902e+09
0.055780,0.743854,1728.4163,4.4956e+09
0.055780,0.744429,1729.1949,4.4973e+09
0.055780,0.746519,1732.0217,4.5029e+09
0.055780,0.748608,1734.8410,4.5078e+09
0.055780,0.750695,1737.6501,4.5116e+09
0.055780,0.752780,1740.4504,4.5147e+09
0.055780,0.754864,1743.2432,4.5170e+09
0.055780,0.756166,1744.9829,4.5179e+09
0.055780,0.757237,1746.4150,4.5186e+09
0.055780,0.759318,1749.1880,4.5188e+09
0.055780,0.761397,1751.9530,4.5182e+09
0.055780,0.763476,1754.7106,4.5167e+09
0.055780,0.765553,1757.4602,4.5143e+09
0.055780,0.767556,1760.1030,4.5108e+09
0.055780,0.768526,1761.3832,4.5090e+09
0.055780,0.769993,1763.3118,4.5053e+09
0.055780,0.772067,1766.0350,4.4996e+09
0.055780,0.774140,1768.7507,4.4930e+09
0.055780,0.776213,1771.4574,4.4850e+09
0.055780,0.778284,1774.1556,4.4759e+09
0.055780,0.780089,1776.5011,4.4670e+09
0.055780,0.780961,1777.6315,4.4625e+09
0.055780,0.782713,1779.9005,4.4526e+09
0.055780,0.784780,1782.5720,4.4399e+09
0.055780,0.786846,1785.2337,4.4260e+09
0.055780,0.788910,1787.8845,4.4106e+09
0.055780,0.790973,1790.5257,4.3940e+09
0.055780,0.792514,1792.4962,4.3808e+09
0.055780,0.793447,1793.6852,4.3723e+09
0.055780,0.795378,1796.1435,4.3541e+09
0.055780,0.797435,1798.7540,4.3333e+09
0.055780,0.799489,1801.3546,4.3112e+09
0.055780,0.801542,1803.9443,4.2875e+09
0.055780,0.803593,1806.5234,4.2623e+09
0.055780,0.804839,1808.0862,4.2463e+09
0.055780,0.805955,1809.4845,4.2315e+09
0.055780,0.807975,1812.0081,4.2035e+09
0.055780,0.810021,1814.5557,4.1735e+09
0.055780,0.812066,1817.0931,4.1420e+09
0.055780,0.814109,1819.6204,4.1088e+09
0.055780,0.816130,1822.1116,4.0744e+09
0.055780,0.817102,1823.3080,4.0574e+09
0.055780,0.818476,1824.9933,4.0324e+09
0.055780,0.820515,1827.4887,3.9939e+09
0.055780,0.822553,1829.9738,3.9537e+09
0.055780,0.824590,1832.4488,3.9118e+09
0.055780,0.826627,1834.9137,3.8680e+09
0.055780,0.828589,1837.2796,3.8241e+09
0.055780,0.829363,1838.2109,3.8065e+09
0.055780,0.830982,1840.1536,3.7682e+09
0.055780,0.833017,1842.5870,3.7186e+09
0.055780,0.835052,1845.0105,3.6671e+09
0.055780,0.837086,1847.4240,3.6137e+09
0.055780,0.839121,1849.8271,3.5581e+09
0.055780,0.841020,1852.0609,3.5045e+09
0.055780,0.841630,1852.7768,3.4868e+09
0.055780,0.843476,1854.9362,3.4326e+09
0.055780,0.845512,1857.3097,3.3708e+09
0.055780,0.847550,1859.6734,3.3069e+09
0.055780,0.849588,1862.0272,3.2408e+09
0.055780,0.851629,1864.3723,3.1728e+09
0.055780,0.853436,1866.4410,3.1108e+09
0.055780,0.853955,1867.0336,3.0927e+09
0.055780,0.856000,1869.3594,3.0201e+09
0.055780,0.858047,1871.6774,2.9455e+09
0.055780,0.860097,1873.9862,2.8688e+09
0.055780,0.862150,1876.2873,2.7900e+09
0.055780,0.864206,1878.5805,2.7092e+09
0.055780,0.865832,1880.3855,2.6440e+09
0.055780,0.866554,1881.1851,2.6147e+09
0.055780,0.868620,1883.4628,2.5296e+09
0.055780,0.870690,1885.7343,2.4427e+09
0.055780,0.872766,1888.0000,2.3541e+09
0.055780,0.874847,1890.2594,2.2636e+09
0.055780,0.876934,1892.5140,2.1716e+09
0.055780,0.878139,1893.8106,2.1179e+09
0.055780,0.879321,1895.0789,2.0650e+09
0.055780,0.881424,1897.3260,1.9701e+09
0.055780,0.883533,1899.5705,1.8741e+09
0.055780,0.885651,1901.8135,1.7773e+09
0.055780,0.887776,1904.0559,1.6799e+09
0.055780,0.889790,1906.1731,1.5878e+09
0.055780,0.890583,1907.0049,1.5516e+09
0.055780,0.892355,1908.8612,1.4711e+09
0.055780,0.894509,1911.1140,1.3740e+09
0.055780,0.896673,1913.3739,1.2780e+09
0.055780,0.898846,1915.6438,1.1833e+09
0.055780,0.901006,1917.9048,1.0916e+09
0.055780,0.902519,1919.4920,1.0289e+09
0.055780,0.903529,1920.5538,9.8795e+08
0.055780,0.905734,1922.8825,9.0106e+08
0.055780,0.907948,1925.2411,8.1786e+08
0.055780,0.910172,1927.6376,7.3897e+08
0.055780,0.912407,1930.0816,6.6488e+08
0.055780,0.914344,1932.2363,6.0510e+08
0.055780,0.915199,1933.2007,5.8007e+08
0.055780,0.917226,1935.5241,5.2432e+08
0.055780,0.919495,1938.1996,4.6780e+08
0.055780,0.921775,1940.9841,4.1739e+08
0.055780,0.924064,1943.8976,3.7302e+08
0.055780,0.926162,1946.6982,3.3768e+08
0.055780,0.927219,1948.1603,3.2166e+08
0.055780,0.928986,1950.6997,2.9734e+08
0.055780,0.931297,1954.2177,2.6972e+08
0.055780,0.933615,1958.0137,2.4604e+08
0.055780,0.935939,1962.1438,2.2547e+08
0.055780,0.938133,1966.4003,2.0821e+08
0.055780,0.939318,1968.8617,1.9951e+08
0.055780,0.940932,1972.4316,1.8817e+08
0.055780,0.943274,1978.0824,1.7243e+08
0.055780,0.945623,1984.4065,1.5722e+08
0.055780,0.947977,1991.4855,1.4241e+08
0.055780,0.950234,1999.0336,1.2869e+08
0.055780,0.951473,2003.5071,1.2140e+08
0.055780,0.953033,2009.4605,1.1252e+08
0.055780,0.955406,2019.1413,9.9781e+07
0.055780,0.957784,2029.4681,8.8061e+07
0.055780,0.960167,2040.2170,7.7394e+07
0.055780,0.962471,2050.7789,6.8067e+07
0.055780,0.963669,2056.2812,6.3575e+07
0.055780,0.965290,2063.7079,5.7853e+07
0.055780,0.967693,2074.6139,5.0074e+07
0.055780,0.970104,2085.3887,4.3027e+07
0.055780,0.972521,2096.0109,3.6645e+07
0.055780,0.974871,2106.1487,3.1053e+07
0.055780,0.975895,2110.5087,2.8794e+07
0.055780,0.977715,2118.1845,2.5018e+07
0.055780,0.980153,2128.3253,2.0425e+07
0.055780,0.982596,2138.3027,1.6351e+07
0.055780,0.985043,2148.1415,1.2738e+07
0.055780,0.987443,2157.6650,9.6459e+06
0.055780,0.988135,2160.3903,8.8324e+06
0.055780,0.990285,2168.8068,6.5212e+06
0.055780,0.992732,2178.2760,4.2879e+06
0.055780,0.995169,2187.6168,2.4684e+06
0.055780,0.997594,2196.8600,1.0489e+06
0.055780,1.000000,2206.0478,2.6471e+04
0.057029,0.000000,300.0000,-5.5350e+01
0.057029,0.002877,306.5532,2.6450e+03
0.057029,0.005624,313.9011,1.2119e+04
0.057029,0.008325,321.1263,2.8113e+04
0.057029,0.010993,328.2300,5.0665e+04
0.057029,0.012120,331.2169,6.2207e+04
0.057029,0.014014,336.2237,8.4600e+04
0.057029,0.016618,343.0764,1.2133e+05
0.057029,0.019213,349.8756,1.6512e+05
0.057029,0.021792,356.6001,2.1662e+05
0.057029,0.023858,361.9711,2.6336e+05
0.057029,0.025017,364.9736,2.9224e+05
0.057029,0.027259,370.7731,3.5299e+05
0.057029,0.029793,377.3050,4.3020e+05
0.057029,0.032315,383.7838,5.1706e+05
0.057029,0.034826,390.2136,6.1471e+05
0.057029,0.036369,394.1536,6.8177e+05
0.057029,0.037805,397.8179,7.4582e+05
0.057029,0.040164,403.8183,8.6468e+05
0.057029,0.042644,410.1109,1.0032e+06
0.057029,0.045115,416.3623,1.1574e+06
0.057029,0.047553,422.5095,1.3293e+06
0.057029,0.048816,425.6889,1.4252e+06
0.057029,0.050376,429.6084,1.5513e+06
0.057029,0.052824,435.7440,1.7684e+06
0.057029,0.055264,441.8462,2.0071e+06
0.057029,0.057697,447.9135,2.2727e+06
0.057029,0.059955,453.5268,2.5442e+06
0.057029,0.061219,456.6675,2.7049e+06
0.057029,0.062883,460.7904,2.9335e+06
0.057029,0.065298,466.7634,3.2888e+06
0.057029,0.067708,472.7070,3.6786e+06
0.057029,0.070112,478.6212,4.1043e+06
0.057029,0.072273,483.9250,4.5174e+06
0.057029,0.073521,486.9818,4.7734e+06
0.057029,0.075239,491.1852,5.1404e+06
0.057029,0.077629,497.0181,5.6860e+06
0.057029,0.080014,502.8263,6.2733e+06
0.057029,0.082395,508.6093,6.9033e+06
0.057029,0.084517,513.7544,7.5011e+06
0.057029,0.085749,516.7343,7.8706e+06
0.057029,0.087475,520.9033,8.4029e+06
0.057029,0.089844,526.6157,9.1732e+06
0.057029,0.092210,532.3057,9.9956e+06
0.057029,0.094572,537.9724,1.0871e+07
0.057029,0.096696,543.0568,1.1700e+07
0.057029,0.097927,545.9989,1.2199e+07
0.057029,0.099615,550.0269,1.2909e+07
0.057029,0.101968,555.6298,1.3943e+07
0.057029,0.104318,561.2127,1.5032e+07
0.057029,0.106666,566.7769,1.6170e+07
0.057029,0.108816,571.8612,1.7266e+07
0.057029,0.110071,574.8238,1.7927e+07
0.057029,0.111679,578.6136,1.8803e+07
0.057029,0.114019,584.1192,2.0113e+07
0.057029,0.116357,589.6091,2.1470e+07
0.057029,0.118692,595.0782,2.2897e+07
0.057029,0.120883,600.1963,2.4286e+07
0.057029,0.122194,603.2562,2.5133e+07
0.057029,0.123682,606.7247,2.6127e+07
0.057029,0.126012,612.1452,2.7714e+07
0.057029,0.128340,617.5452,2.9379e+07
0.057029,0.130667,622.9323,3.1087e+07
0.057029,0.132902,628.0998,3.2774e+07
0.057029,0.134306,631.3348,3.3877e+07
0.057029,0.135638,634.4052,3.4932e+07
0.057029,0.137960,639.7445,3.6818e+07
0.057029,0.140281,645.0725,3.8745e+07
0.057029,0.142600,650.3801,4.0757e+07
0.057029,0.144880,655.5898,4.2769e+07
0.057029,0.146415,659.0898,4.4163e+07
0.057029,0.147559,661.6977,4.5202e+07
0.057029,0.149875,666.9628,4.7385e+07
0.057029,0.152191,672.2196,4.9599e+07
0.057029,0.154505,677.4599,5.1886e+07
0.057029,0.156819,682.6886,5.4221e+07
0.057029,0.158519,686.5239,5.5969e+07
0.057029,0.159468,688.6645,5.6945e+07
0.057029,0.161767,693.8334,5.9399e+07
0.057029,0.164079,699.0266,6.1891e+07
0.057029,0.166391,704.2036,6.4458e+07
0.057029,0.168703,709.3717,6.7067e+07
0.057029,0.170529,713.4472,6.9173e+07
0.057029,0.171493,715.5967,7.0283e+07
0.057029,0.173647,720.3884,7.2842e+07
0.057029,0.175958,725.5250,7.5604e+07
0.057029,0.178268,730.6434,7.8460e+07
0.057029,0.180579,735.7592,8.1330e+07
0.057029,0.182521,740.0422,8.3822e+07
0.057029,0.183530,742.2687,8.5117e+07
0.057029,0.185524,746.6601,8.7709e+07
0.057029,0.187835,751.7396,9.0781e+07
0.057029,0.190147,756.8118,9.3898e+07
0.057029,0.192459,761.8733,9.7080e+07
0.057029,0.194501,766.3368,9.9929e+07
0.057029,0.195585,768.6991,1.0147e+08
0.057029,0.197408,772.6742,1.0407e+08
0.057029,0.199722,777.7072,1.0744e+08
0.057029,0.202037,782.7345,1.1086e+08
0.057029,0.204352,787.7509,1.1436e+08
0.057029,0.206479,792.3522,1.1761e+08
0.057029,0.207660,794.9051,1.1942e+08
0.057029,0.209310,798.4592,1.2204e+08
0.057029,0.211628,803.4546,1.2571e+08
0.057029,0.213948,808.4385,1.2949e+08
0.057029,0.216269,813.4185,1.3331e+08
0.057029,0.218465,818.1192,1.3701e+08
0.057029,0.219757,820.8817,1.3922e+08
0.057029,0.221239,824.0472,1.4175e+08
0.057029,0.223564,829.0029,1.4583e+08
0.057029,0.225890,833.9543,1.4996e+08
0.057029,0.228219,838.8986,1.5419e+08
0.057029,0.230468,843.6661,1.5835e+08
0.057029,0.231878,846.6548,1.6096e+08
0.057029,0.233205,849.4571,1.6350e+08
0.057029,0.235539,854.3820,1.6800e+08
0.057029,0.237874,859.3044,1.7256e+08
0.057029,0.240211,864.2163,1.7726e+08
0.057029,0.242501,869.0264,1.8188e+08
0.057029,0.244022,872.2094,1.8508e+08
0.057029,0.245218,874.7138,1.8759e+08
0.057029,0.247562,879.6183,1.9252e+08
0.057029,0.249908,884.5063,1.9767e+08
0.057029,0.252256,889.3989,2.0282e+08
0.057029,0.254575,894.2158,2.0809e+08
0.057029,0.256186,897.5589,2.1180e+08
0.057029,0.257287,899.8431,2.1433e+08
0.057029,0.259643,904.7171,2.1990e+08
0.057029,0.262001,909.5877,2.2558e+08
0.057029,0.264361,914.4570,2.3135e+08
0.057029,0.266703,919.2742,2.3726e+08
0.057029,0.268369,922.7005,2.4147e+08
0.057029,0.269420,924.8585,2.4416e+08
0.057029,0.271788,929.7084,2.5043e+08
0.057029,0.274160,934.5638,2.5672e+08
0.057029,0.276534,939.4080,2.6325e+08
0.057029,0.278898,944.2266,2.6983e+08
0.057029,0.280566,947.6255,2.7450e+08
0.057029,0.281623,949.7693,2.7759e+08
0.057029,0.284006,954.6052,2.8456e+08
0.057029,0.286392,959.4436,2.9159e+08
0.057029,0.288781,964.2692,2.9893e+08
0.057029,0.291171,969.0965,3.0627e+08
0.057029,0.292773,972.3229,3.1135e+08
0.057029,0.293903,974.5948,3.1499e+08
0.057029,0.296302,979.4178,3.2274e+08
0.057029,0.298704,984.2369,3.3068e+08
0.057029,0.301109,989.0499,3.3884e+08
0.057029,0.303517,993.8691,3.4702e+08
0.057029,0.304983,996.7898,3.5226e+08
0.057029,0.306265,999.3431,3.5683e+08
0.057029,0.308681,1004.1540,3.6545e+08
0.057029,0.311099,1008.9559,3.7439e+08
0.057029,0.313521,1013.7568,3.8347e+08
0.057029,0.315946,1018.5599,3.9266e+08
0.057029,0.317191,1021.0156,3.9757e+08
0.057029,0.318714,1024.0199,4.0358e+08
0.057029,0.321146,1028.8189,4.1317e+08
0.057029,0.323582,1033.6053,4.2318e+08
0.057029,0.326022,1038.3941,4.3328e+08
0.057029,0.328464,1043.1825,4.4356e+08
0.057029,0.329389,1044.9884,4.4758e+08
0.057029,0.331252,1048.6285,4.5569e+08
0.057029,0.333703,1053.4153,4.6635e+08
0.057029,0.336156,1058.1874,4.7750e+08
0.057029,0.338614,1062.9638,4.8873e+08
0.057029,0.341074,1067.7387,5.0016e+08
0.057029,0.341569,1068.6960,5.0253e+08
0.057029,0.343883,1073.1700,5.1361e+08
0.057029,0.346351,1077.9441,5.2544e+08
0.057029,0.348823,1082.7029,5.3780e+08
0.057029,0.351299,1087.4661,5.5024e+08
0.057029,0.353424,1091.5505,5.6102e+08
0.057029,0.354124,1092.8903,5.6470e+08
0.057029,0.356608,1097.6441,5.7777e+08
0.057029,0.359095,1102.4046,5.9085e+08
0.057029,0.361585,1107.1562,6.0435e+08
0.057029,0.364080,1111.9048,6.1811e+08
